filename,r_peaks_seconds
records500/16000/16003_hr,"0.69,1.59,2.48,3.37,4.23,5.1,5.96,6.82,7.66,8.5"
records500/16000/16010_hr,"1.06,2.11,3.18,4.28,5.37,6.46,7.56,8.66"
records500/16000/16024_hr,"0.77,1.86,2.95,4.04,5.15,6.28,7.39,8.51"
records500/16000/16035_hr,"0.8,1.58,2.36,3.1,3.85,4.64,5.44,6.27,7.12,7.95,8.77"
records500/16000/16038_hr,"0.67,1.25,1.83,2.41,2.99,3.57,4.14,4.72,5.3,5.72,6.37,7.0,7.59,8.18,8.76,9.34"
records500/16000/16045_hr,"0.74,1.51,2.27,3.02,3.81,4.61,5.42,6.25,7.08,7.86,8.62"
records500/16000/16046_hr,"0.86,1.49,2.06,2.61,3.15,3.7,4.25,4.8,5.34,5.89,6.43,6.83,7.49,7.89,8.55,9.12"
records500/16000/16061_hr,"1.37,2.18,2.99,3.8,4.61,5.42,6.23,7.03,7.84,8.65"
records500/16000/16076_hr,"0.97,1.79,3.0,4.0,4.79,5.69,6.71,7.89,8.89"
records500/16000/16077_hr,"0.97,1.8,2.27,3.24,3.96,4.68,5.41,5.92,6.61,7.58,8.3,9.03"
records500/16000/16100_hr,"1.36,2.32,3.33,4.29,5.26,6.25,7.19,8.14,9.13"
records500/16000/16101_hr,"1.04,1.87,2.7,3.54,4.37,5.21,6.07,6.92,7.77,8.63"
records500/16000/16119_hr,"1.09,1.82,2.55,3.28,4.01,4.74,5.47,6.21,6.95,7.7,8.45,9.2"
records500/16000/16127_hr,"1.43,2.24,3.02,3.82,4.62,5.4,6.19,7.0,7.79,8.58"
records500/16000/16129_hr,"1.06,1.83,2.64,3.56,4.47,5.41,6.35,7.3,8.22,9.14"
records500/16000/16132_hr,"1.27,1.92,2.68,3.64,5.07,5.76,6.35,7.05,7.98,8.59"
records500/16000/16135_hr,"0.88,1.7,2.54,3.37,4.22,5.05,5.89,6.71,7.54,8.37,9.2"
records500/16000/16144_hr,"0.94,1.81,2.69,3.57,4.45,5.3,6.14,6.99,7.84,8.69"
records500/16000/16147_hr,"1.15,1.82,2.48,3.13,3.79,4.45,5.11,5.76,6.42,7.07,7.72,8.38,9.03"
records500/16000/16149_hr,"1.02,1.9,2.8,3.73,4.65,5.57,6.49,7.42,8.35,9.27"
records500/16000/16150_hr,"1.16,2.04,2.92,3.8,4.68,5.57,6.47,7.36,8.26,9.16"
records500/16000/16152_hr,"1.25,2.2,3.14,4.08,5.01,5.92,6.8,7.7,8.66"
records500/16000/16168_hr,"1.28,2.4,3.51,4.71,5.89,7.11,8.31"
records500/16000/16182_hr,"0.83,1.47,2.11,2.76,3.41,4.06,4.71,5.36,6.0,6.65,7.3,7.95,8.59,9.24"
records500/16000/16187_hr,"0.82,1.65,2.5,3.36,4.2,5.04,5.9,6.77,7.67,8.58"
records500/16000/16193_hr,"1.13,1.95,2.75,3.63,4.51,5.35,6.22,7.11,8.01,8.87"
records500/16000/16205_hr,"1.57,2.66,3.77,4.9,6.03,7.13,8.22,9.34"
records500/16000/16214_hr,"0.85,1.55,2.26,2.97,3.66,4.34,5.03,5.74,6.45,7.17,7.89,8.62"
records500/16000/16224_hr,"1.62,2.63,3.63,4.63,5.66,6.66,7.68,8.7"
records500/16000/16225_hr,"0.88,1.65,2.44,3.21,3.98,4.76,5.54,6.31,7.08,7.87,8.64"
records500/16000/16233_hr,"1.16,2.04,3.19,4.31,5.35,6.36,7.48,8.6"
records500/16000/16239_hr,"1.01,1.79,2.48,3.53,4.4,5.26,6.19,6.89,7.65,8.47,9.26"
records500/16000/16260_hr,"0.79,1.55,2.09,3.11,3.81,4.54,5.25,5.98,6.7,7.45,8.19,8.94"
records500/16000/16261_hr,"1.38,2.35,3.32,4.33,5.33,6.32,7.32,8.33,9.34"
records500/16000/16264_hr,"0.94,1.88,2.81,3.73,4.63,5.54,6.46,7.39,8.33,9.25"
records500/16000/16272_hr,"0.65,1.45,2.27,3.05,4.19,5.11,5.9,6.68,7.8,8.42,8.99"
records500/16000/16288_hr,"1.08,2.09,3.1,4.1,5.1,6.1,7.12,8.15,9.2"
records500/16000/16340_hr,"0.89,1.52,2.15,2.79,3.44,4.27,4.69,5.26,6.85,7.31,7.95,8.58,9.22"
records500/16000/16355_hr,"0.81,1.85,2.89,3.95,5.0,6.09,7.17,8.25,9.31"
records500/16000/16357_hr,"1.49,2.34,3.22,3.59,4.3,5.08,5.69,6.53,7.0,7.4,7.81,8.6,9.25"
records500/16000/16407_hr,"1.53,2.51,3.4,4.32,5.28,6.24,7.17,8.04,8.94"
records500/16000/16425_hr,"1.1,1.57,2.46,3.18,3.68,4.52,5.2,5.69,6.52,7.21,7.7,8.54,9.24"
records500/16000/16427_hr,"1.04,1.7,2.36,3.01,3.66,4.31,4.96,5.61,6.26,6.91,7.56,8.21,8.86"
records500/16000/16463_hr,"1.47,2.31,3.12,3.94,4.77,5.6,6.4,7.21,8.04,8.89"
records500/16000/16465_hr,"0.68,1.33,1.98,2.63,3.28,3.93,4.58,5.23,5.88,6.53,7.17,7.81,8.46,9.11"
records500/16000/16468_hr,"1.32,2.06,2.67,3.44,4.11,4.81,5.51,6.22,6.94,7.51,8.24,8.93"
records500/16000/16469_hr,"1.14,1.71,2.28,2.85,3.41,3.98,4.54,5.11,5.68,6.26,6.82,7.38,7.95,8.5,9.05"
records500/16000/16499_hr,"1.28,2.28,3.29,4.25,5.18,6.15,7.13,8.19,9.28"
records500/16000/16511_hr,"1.26,1.92,2.59,3.25,3.92,4.59,5.25,5.91,6.57,7.23,7.9,8.57,9.22"
records500/16000/16526_hr,"1.13,1.96,2.8,3.63,4.48,5.33,6.17,7.04,7.88,8.73"
records500/16000/16529_hr,"0.81,1.7,2.58,3.45,4.31,5.18,6.06,6.95,7.85,8.73"
records500/16000/16532_hr,"0.71,1.53,2.33,3.15,4.03,4.94,5.83,6.69,7.55,8.36,9.18"
records500/16000/16534_hr,"0.73,1.83,2.93,4.03,5.09,6.19,7.29,8.38"
records500/16000/16535_hr,"1.3,1.81,2.36,2.94,3.46,3.97,4.35,4.89,5.43,5.87,6.32,6.82,7.3,7.82,8.21,8.63,9.09"
records500/16000/16537_hr,"0.92,1.67,2.41,3.14,3.87,4.61,5.33,6.05,6.77,7.5,8.21,8.9"
records500/16000/16542_hr,"0.71,1.52,2.34,3.16,3.98,4.8,5.64,6.49,7.31,8.14,8.97"
records500/16000/16543_hr,"0.75,1.68,2.68,3.75,4.74,5.8,6.81,7.85,8.82"
records500/16000/16563_hr,"1.24,2.31,3.38,4.41,5.42,6.44,7.45,8.35"
records500/16000/16564_hr,"0.95,1.79,2.6,3.44,4.28,5.13,5.95,6.77,7.6,8.42,9.26"
records500/16000/16566_hr,"1.1,1.51,1.84,2.41,2.82,3.37,3.89,4.47,5.04,5.55,6.31,6.89,7.27,7.99,8.35,8.71,9.03"
records500/16000/16572_hr,"0.77,1.38,1.99,2.6,3.21,3.82,4.44,5.07,5.7,6.31,6.93,7.57,8.2,8.84"
records500/16000/16591_hr,"0.76,1.71,2.82,3.61,4.5,5.65,6.49,7.42,8.38,9.29"
records500/16000/16596_hr,"1.28,2.25,3.26,4.29,5.32,6.33,7.31,8.3,9.32"
records500/16000/16602_hr,"0.88,1.68,2.48,3.35,4.18,5.2,6.25,7.23,8.2,9.14"
records500/16000/16603_hr,"0.84,1.41,1.96,2.51,3.06,3.61,4.16,4.7,5.25,5.8,6.35,6.89,7.44,7.97,8.5,9.03"
records500/16000/16605_hr,"0.98,1.79,2.47,3.33,4.42,5.05,6.15,6.96,7.87,8.68"
records500/16000/16609_hr,"1.18,2.04,2.93,3.83,4.7,5.02,5.56,6.44,7.34,8.22,9.08"
records500/16000/16637_hr,"0.79,1.79,2.81,3.83,4.88,5.9,6.98,8.04,9.12"
records500/16000/16647_hr,"1.0,1.74,2.47,3.18,3.9,4.6,5.34,6.09,6.85,7.6,8.34,9.07"
records500/16000/16651_hr,"0.72,1.37,2.02,2.68,3.35,4.01,4.67,5.33,5.99,6.66,7.33,7.99,8.65,9.3"
records500/16000/16658_hr,"1.39,2.19,3.0,3.8,4.6,5.41,6.22,7.02,7.83,8.63"
records500/16000/16674_hr,"1.26,2.13,3.03,3.93,4.8,5.65,6.51,7.34,8.16,8.99"
records500/16000/16692_hr,"1.03,1.92,2.81,3.72,4.62,5.52,6.38,7.25,8.13,9.03"
records500/16000/16700_hr,"0.67,0.98,1.57,2.22,2.8,3.44,4.06,4.68,5.26,5.88,6.5,6.83,7.14,7.73,8.35,8.69,9.0,9.3"
records500/16000/16707_hr,"0.95,1.78,2.65,3.59,4.51,5.32,6.09,6.85,7.62,8.38"
records500/16000/16712_hr,"0.81,1.74,2.63,3.49,4.38,5.29,6.16,7.0,7.86,8.77"
records500/16000/16735_hr,"1.61,2.81,4.03,5.35,6.61,7.91,9.14"
records500/16000/16748_hr,"0.99,2.45,2.97,3.61,4.43,4.94,5.6,6.4,7.1,7.56,7.92,8.23,8.88"
records500/16000/16750_hr,"0.99,1.46,1.89,2.36,2.79,3.19,3.61,4.0,4.53,4.96,5.36,5.71,6.08,6.5,6.93,7.42,7.8,8.4,8.78,9.13"
records500/16000/16780_hr,"0.97,1.71,2.46,3.26,4.11,4.95,5.74,6.54,7.34,8.12,8.87"
records500/16000/16782_hr,"1.01,1.65,2.21,2.93,3.6,4.31,4.69,5.42,6.2,6.76,7.32,7.79,8.38,9.1"
records500/16000/16783_hr,"0.77,1.2,1.81,2.81,3.55,4.26,4.8,5.19,5.67,6.38,7.09,7.8,8.52,9.25"
records500/16000/16792_hr,"1.25,2.26,3.21,4.15,5.11,6.05,6.95,7.79,8.63"
records500/16000/16803_hr,"0.85,1.74,2.63,3.51,4.4,5.3,6.16,7.03,7.9,8.78"
records500/16000/16807_hr,"0.67,1.33,1.99,2.65,3.31,3.97,4.64,5.32,5.99,6.67,7.34,8.01,8.68"
records500/16000/16815_hr,"0.96,1.95,2.96,3.89,4.85,5.75,6.57,7.29,8.04,9.18"
records500/16000/16817_hr,"1.15,2.1,3.04,3.96,4.89,5.82,6.73,7.66,8.6"
records500/16000/16834_hr,"0.84,1.53,2.06,2.64,3.15,3.65,4.33,4.78,5.51,6.08,6.5,7.16,7.66,8.08,8.49,8.97"
records500/16000/16861_hr,"1.33,2.11,2.87,3.62,4.4,5.16,5.9,6.65,7.42,8.18,8.94"
records500/16000/16865_hr,"1.5,2.66,3.86,5.02,6.19,7.37,8.52"
records500/16000/16871_hr,"1.05,1.97,2.86,3.78,4.7,5.61,6.11,7.14,8.09,9.01"
records500/16000/16876_hr,"1.11,1.62,2.05,2.47,2.89,3.31,3.87,4.32,4.74,5.17,5.92,6.34,6.74,7.14,7.54,7.94,8.8,9.24"
records500/16000/16883_hr,"0.75,1.6,2.44,3.28,4.13,4.99,5.84,6.69,7.54,8.4,9.25"
records500/16000/16898_hr,"1.04,1.68,2.7,3.57,4.22,5.22,6.18,6.83,7.83,8.89"
records500/16000/16905_hr,"0.74,1.35,1.97,2.62,3.22,4.09,4.77,5.59,6.28,6.89,7.44,8.07,8.71"
records500/16000/16908_hr,"0.93,2.1,3.32,4.55,5.76,6.86,8.05,9.23"
records500/16000/16915_hr,"0.83,1.72,2.59,3.49,4.38,5.28,6.16,7.06,7.97,8.89"
records500/16000/16920_hr,"0.92,1.4,1.7,2.17,2.47,3.16,3.65,4.21,4.76,5.07,5.4,5.95,6.5,7.06,7.61,8.16,8.71,9.26"
records500/16000/16944_hr,"0.76,1.45,2.17,2.87,3.58,4.27,4.98,5.7,6.46,7.18,7.92,8.62,9.34"
records500/16000/16952_hr,"1.27,2.26,3.24,4.23,5.22,6.2,7.21,8.18,9.16"
records500/16000/16955_hr,"0.73,1.44,2.14,2.85,3.56,4.28,5.0,5.71,6.43,7.14,7.85,8.55,9.26"
records500/16000/16975_hr,"0.87,1.5,2.14,2.7,3.5,4.22,4.93,5.67,6.4,7.09,7.77,8.47,9.18"
records500/16000/16993_hr,"1.61,2.62,3.63,4.62,5.64,6.66,7.68,8.72"
records500/16000/16994_hr,"1.46,2.36,3.18,3.75,4.97,5.71,6.46,7.24,8.07,8.9"
records500/17000/17000_hr,"1.74,2.56,3.53,4.64,5.36,6.73,7.33,8.16,8.91"
records500/17000/17007_hr,"1.19,1.94,2.68,3.75,5.19,5.94,7.14,8.14,8.5,9.22"
records500/17000/17021_hr,"0.76,1.92,2.67,3.49,4.29,5.11,5.94,6.82,7.76,8.69"
records500/17000/17083_hr,"1.64,2.68,3.71,4.75,5.79,6.84,7.88,8.91"
records500/17000/17084_hr,"0.69,1.34,1.98,2.61,3.27,4.01,4.82,5.6,6.4,7.21,7.99,8.75"
records500/17000/17091_hr,"1.32,3.02,4.73,6.45,8.18,8.63"
records500/17000/17140_hr,"0.88,1.79,2.67,3.53,4.37,5.2,6.05,6.9,7.76,8.63"
records500/17000/17169_hr,"1.6,2.63,3.69,4.75,5.82,6.9,7.98,9.05"
records500/17000/17176_hr,"1.02,1.75,2.49,3.21,3.92,4.63,5.33,6.04,6.74,7.43,8.09,8.76"
records500/17000/17192_hr,"0.66,1.12,1.69,2.23,2.77,3.32,3.89,4.47,5.06,5.66,6.25,6.84,7.43,8.03,8.63,9.23"
records500/17000/17193_hr,"1.18,1.86,2.54,3.22,3.89,4.56,5.22,5.87,6.52,7.18,7.84,8.5,9.16"
records500/17000/17202_hr,"0.94,2.08,3.23,3.84,5.58,6.73,7.92,8.53"
records500/17000/17214_hr,"0.86,1.44,2.27,3.06,3.86,4.67,5.49,6.31,7.16,8.02,8.86"
records500/17000/17226_hr,"0.82,1.48,2.13,2.79,3.48,4.12,4.79,5.49,6.16,6.8,7.46,8.12,8.74"
records500/17000/17244_hr,"0.7,1.18,1.5,2.3,2.71,3.11,3.6,3.9,4.71,5.52,6.0,6.31,7.13,7.61,7.95,8.43,8.77"
records500/17000/17247_hr,"0.81,1.55,2.29,3.08,3.86,4.59,5.36,6.16,6.93,7.68,8.46,9.27"
records500/17000/17252_hr,"1.38,2.28,3.19,4.06,4.95,5.87,6.77,7.68,8.57"
records500/17000/17259_hr,"0.68,1.71,2.77,3.84,4.91,5.98,7.04,8.1,9.19"
records500/17000/17286_hr,"1.64,2.69,3.8,4.9,5.98,7.06,8.15,9.2"
records500/17000/17290_hr,"1.44,2.32,3.2,4.09,4.92,5.76,6.59,7.39,8.2,9.08"
records500/17000/17297_hr,"0.84,1.82,2.37,2.79,3.78,4.85,5.15,5.86,6.41,6.83,7.63,8.43,8.96"
records500/17000/17298_hr,"1.26,2.04,2.82,3.6,4.39,5.18,5.97,6.77,7.56,8.35,9.14"
records500/17000/17309_hr,"0.81,1.33,1.9,2.59,3.26,3.91,4.51,5.08,5.67,6.47,6.99,7.97,8.58,9.27"
records500/17000/17316_hr,"1.49,2.42,3.35,4.28,5.21,6.14,7.07,7.8,8.78"
records500/17000/17323_hr,"0.86,1.96,2.97,4.01,5.15,6.2,7.39,8.42"
records500/17000/17325_hr,"0.96,1.87,2.78,3.7,4.62,5.53,6.44,7.36,8.27,9.19"
records500/17000/17358_hr,"0.88,1.79,2.84,3.87,4.94,6.0,7.03,8.05,9.04"
records500/17000/17370_hr,"0.74,1.22,1.69,2.17,2.65,3.14,3.62,4.11,4.6,5.09,5.58,6.08,6.57,7.07,7.57,8.07,8.58,9.09"
records500/17000/17371_hr,"0.99,1.39,1.71,2.26,2.99,3.72,4.44,4.88,5.18,5.76,6.19,6.65,7.39,8.13,8.87"
records500/17000/17386_hr,"0.81,1.47,2.14,2.66,3.28,3.89,4.57,5.23,5.86,6.38,7.02,7.64,8.3,8.96"
records500/17000/17401_hr,"0.84,1.56,2.29,3.02,3.73,4.45,5.02,5.88,6.6,7.33,8.05,8.77,9.24"
records500/17000/17403_hr,"0.75,1.29,2.31,2.83,3.16,3.85,4.34,4.87,5.36,5.87,6.38,6.89,7.4,7.92,8.45"
records500/17000/17404_hr,"0.92,1.8,2.68,3.56,4.44,5.32,6.21,7.09,7.98,8.86"
records500/17000/17419_hr,"1.21,2.07,2.96,3.86,4.69,5.52,6.4,7.32,8.23,9.11"
records500/17000/17420_hr,"1.51,2.52,3.46,4.4,5.34,6.31,7.28,8.25,9.24"
records500/17000/17430_hr,"1.28,2.25,3.22,4.19,5.16,6.13,7.09,8.07,9.04"
records500/17000/17431_hr,"0.82,1.54,2.26,2.97,3.69,4.41,5.12,5.83,6.54,7.25,7.96,8.68"
records500/17000/17455_hr,"0.96,1.9,2.79,3.69,4.63,5.58,6.49,7.43,8.26,9.05"
records500/17000/17482_hr,"0.87,1.67,2.49,3.24,4.04,4.8,5.51,6.31,7.08,7.85,8.63"
records500/17000/17511_hr,"0.79,1.74,2.71,3.7,4.69,5.67,6.62,7.57,8.55"
records500/17000/17525_hr,"1.54,2.45,3.33,4.23,5.14,6.05,6.93,7.81,8.7"
records500/17000/17536_hr,"1.2,1.79,2.38,2.91,3.57,4.17,4.78,5.28,5.99,6.6,7.16,7.8,8.39,8.99"
records500/17000/17539_hr,"0.86,1.46,1.99,2.58,3.24,3.84,4.36,4.89,5.39,5.88,6.48,7.01,7.52,8.04,8.71,9.33"
records500/17000/17547_hr,"0.83,1.52,2.24,2.95,3.67,4.37,5.07,5.77,6.48,7.18,7.88,8.57,9.27"
records500/17000/17575_hr,"1.41,2.33,3.21,4.07,4.93,5.8,6.66,7.51,8.68"
records500/17000/17577_hr,"1.36,2.26,3.18,4.14,5.12,6.06,6.99,7.91,8.84"
records500/17000/17590_hr,"1.27,2.08,2.91,3.71,4.52,5.33,6.15,6.98,7.79,8.6"
records500/17000/17592_hr,"0.96,1.52,2.08,2.66,3.32,4.03,4.74,5.42,6.08,6.71,7.33,7.94,8.55,9.14"
records500/17000/17593_hr,"0.93,1.72,2.64,3.46,4.22,4.97,5.75,6.65,7.48,8.26,9.03"
records500/17000/17608_hr,"1.17,1.99,2.84,3.64,4.52,5.38,6.17,7.0,8.27"
records500/17000/17617_hr,"0.72,1.52,2.34,3.15,3.96,4.79,5.64,6.47,7.3,8.11,8.92"
records500/17000/17621_hr,"1.49,2.66,3.75,4.87,6.06,7.18,8.22,8.74"
records500/17000/17623_hr,"1.32,2.02,2.71,3.41,4.12,4.85,5.56,6.28,7.02,7.76,8.48,9.2"
records500/17000/17638_hr,"0.82,1.24,2.15,3.07,4.0,4.94,5.89,6.82,7.78,8.74"
records500/17000/17641_hr,"1.1,1.69,2.28,2.87,3.47,4.08,4.67,5.27,5.89,6.52,7.15,7.77,8.38,8.99"
records500/17000/17648_hr,"1.02,1.9,2.78,3.59,4.36,5.14,5.93,6.73,7.58,8.46"
records500/17000/17655_hr,"1.58,2.52,3.45,4.36,5.24,6.08,6.91,7.76,8.61"
records500/17000/17658_hr,"1.19,2.05,3.0,3.92,4.84,6.0,6.56,7.16,7.71,8.42"
records500/17000/17661_hr,"1.24,2.13,3.0,3.82,4.61,5.42,6.27,7.17,8.02,8.96"
records500/17000/17676_hr,"0.89,1.94,2.93,3.93,4.98,6.02,7.05,8.11,9.16"
records500/17000/17689_hr,"0.72,1.54,2.36,3.17,4.0,4.84,5.69,6.52,7.31,8.08,8.9"
records500/17000/17690_hr,"0.69,1.53,2.37,3.21,4.05,4.88,5.68,6.48,7.31,8.15,8.99"
records500/17000/17700_hr,"0.75,1.4,2.04,2.66,3.3,3.95,4.6,5.24,5.87,6.49,7.13,7.78,8.42,9.05"
records500/17000/17701_hr,"0.88,1.82,2.84,3.83,4.78,5.71,6.62,7.55,8.52"
records500/17000/17711_hr,"0.68,1.46,2.25,3.07,3.89,4.72,5.51,6.31,7.12,7.94,8.77"
records500/17000/17719_hr,"1.06,1.57,1.95,2.66,3.54,4.63,5.11,5.48,6.16,7.02,8.09,8.57,8.95"
records500/17000/17731_hr,"1.19,2.02,2.82,3.6,4.41,5.22,6.01,6.79,7.58,8.37,9.16"
records500/17000/17737_hr,"1.3,2.2,3.11,4.0,4.88,5.77,6.69,7.59,8.46,9.33"
records500/17000/17739_hr,"0.84,2.18,3.42,4.82,6.19,7.58,8.96"
records500/17000/17744_hr,"0.68,1.83,2.99,4.15,4.49,5.27,5.94,6.36,7.45,8.25,8.57,9.15"
records500/17000/17748_hr,"0.82,1.66,2.39,3.13,3.88,4.43,5.34,6.11,6.88,7.65,8.4,9.16"
records500/17000/17749_hr,"1.08,2.15,3.24,4.36,5.49,6.6,7.72,8.86"
records500/17000/17780_hr,"1.1,1.92,2.75,3.56,4.38,5.2,6.03,6.87,7.69,8.49,9.28"
records500/17000/17805_hr,"0.7,1.7,2.69,3.66,4.63,5.63,6.63,7.6,8.56"
records500/17000/17808_hr,"0.77,1.52,2.28,3.03,3.78,4.54,5.29,6.04,6.8,7.56,8.31,9.06"
records500/17000/17818_hr,"1.27,1.98,2.67,3.37,4.08,4.79,5.52,6.25,6.97,7.68,8.4,9.13"
records500/17000/17827_hr,"0.97,1.79,2.58,3.38,3.99,4.84,5.68,6.47,7.05,8.04,9.04"
records500/17000/17839_hr,"0.87,1.73,2.54,3.36,4.23,5.1,5.93,6.75,7.61,8.48,9.33"
records500/17000/17860_hr,"1.45,2.48,3.47,4.43,5.88,7.34,8.74"
records500/17000/17865_hr,"1.51,2.47,3.44,4.4,5.38,6.33,7.28,8.24,9.21"
records500/17000/17866_hr,"1.07,1.59,2.12,2.64,3.17,3.7,4.23,4.76,5.28,5.81,6.33,6.86,7.38,7.91,8.44,8.97"
records500/17000/17868_hr,"1.25,1.98,2.68,3.37,4.08,4.81,5.48,6.19,6.92,7.62,8.36,9.07"
records500/17000/17870_hr,"1.08,1.63,2.11,2.65,3.13,3.91,4.64,5.11,6.07,7.01,7.71,8.57,9.32"
records500/17000/17885_hr,"0.91,1.69,2.44,3.17,3.91,4.65,5.4,6.17,6.9,7.63,8.35,9.08"
records500/17000/17888_hr,"1.24,2.08,2.9,3.71,4.53,5.35,6.18,7.02,7.88,8.74"
records500/17000/17891_hr,"1.23,2.47,3.63,4.84,6.04,7.26,8.42"
records500/17000/17904_hr,"1.05,1.48,1.93,2.34,2.79,3.21,4.07,4.6,5.82,6.7,7.14,7.57,8.44,9.31"
records500/17000/17906_hr,"1.21,2.11,2.99,3.87,4.75,5.63,6.53,7.42,8.32,9.21"
records500/17000/17909_hr,"1.07,2.08,3.14,4.18,5.21,6.26,7.29,8.3,9.34"
records500/17000/17910_hr,"1.13,2.06,3.02,3.98,4.91,5.82,6.75,7.59,8.42,9.28"
records500/17000/17918_hr,"0.65,1.74,2.84,3.92,4.92,5.9,6.89,7.93,9.0"
records500/17000/17919_hr,"0.81,1.47,2.13,2.79,3.46,4.12,4.78,5.44,6.09,6.74,7.39,8.05,8.7"
records500/17000/17920_hr,"0.88,2.12,3.06,3.61,4.41,5.61,6.54,7.1,7.95,8.78,9.32"
records500/17000/17921_hr,"0.89,1.43,1.98,2.52,3.05,3.58,4.12,4.65,5.18,5.71,6.24,6.77,7.3,7.84,8.37,8.9"
records500/17000/17935_hr,"0.65,1.27,1.89,2.51,3.13,3.75,4.37,4.98,5.6,6.22,6.84,7.46,8.08,8.7,9.32"
records500/17000/17936_hr,"1.32,2.27,3.19,4.1,5.05,5.95,6.88,7.82,8.81"
records500/17000/17937_hr,"1.05,1.66,2.27,2.9,3.53,4.15,4.76,5.37,5.99,6.62,7.24,7.85,8.46,9.07"
records500/17000/17951_hr,"0.95,1.73,2.55,3.34,4.11,4.9,5.69,6.45,7.22,8.0,8.76"
records500/17000/17959_hr,"1.33,2.36,3.69,4.64,5.79,6.74,7.67,8.97"
records500/17000/17970_hr,"1.33,2.11,2.89,3.7,4.5,5.32,6.14,6.95,7.74,8.56"
records500/17000/17983_hr,"1.17,2.41,3.61,4.33,5.67,6.84,8.02,8.92"
records500/17000/17995_hr,"0.86,1.56,2.27,2.98,3.69,4.41,5.11,5.62,6.48,7.19,7.9,8.61,9.31"
records500/17000/17996_hr,"1.02,1.85,2.7,3.57,4.4,5.2,6.0,6.67,7.35,8.25,9.08"
records500/18000/18017_hr,"0.87,1.51,2.15,2.8,3.44,4.08,4.72,5.36,6.0,6.64,7.28,7.92,8.56,9.2"
records500/18000/18019_hr,"1.27,2.23,3.14,4.04,4.94,5.92,7.0,8.05,9.08"
records500/18000/18055_hr,"1.47,2.31,3.15,4.01,4.87,5.73,6.6,7.46,8.31,9.16"
records500/18000/18056_hr,"1.04,1.8,2.56,3.31,4.06,4.82,5.57,6.31,7.06,7.82,8.58,9.34"
records500/18000/18057_hr,"0.94,1.7,2.47,3.25,4.05,4.86,5.66,6.45,7.24,8.04,8.84"
records500/18000/18068_hr,"1.05,1.99,2.94,3.89,4.84,5.81,6.77,7.74,8.71"
records500/18000/18111_hr,"1.02,2.1,3.22,4.31,5.43,6.56,7.68,8.8"
records500/18000/18121_hr,"1.27,2.21,3.1,4.01,4.94,5.27,5.91,6.23,6.89,7.95,9.04"
records500/18000/18131_hr,"1.22,2.15,2.98,3.83,4.63,5.49,6.28,7.08,7.91,8.7"
records500/18000/18132_hr,"1.3,2.02,2.78,3.55,4.3,5.03,5.77,6.51,7.27,8.03,8.78"
records500/18000/18134_hr,"1.16,1.89,2.61,3.32,4.04,4.78,5.53,6.28,7.04,7.81,8.57,9.3"
records500/18000/18140_hr,"1.58,2.52,3.46,4.34,5.23,6.12,7.01,7.93,8.86"
records500/18000/18162_hr,"1.02,2.03,3.02,3.99,5.02,6.04,7.03,8.0,9.01"
records500/18000/18172_hr,"0.82,1.53,2.23,2.92,3.62,4.34,5.08,5.77,6.46,7.14,7.85,8.56,9.24"
records500/18000/18175_hr,"1.15,2.09,3.03,3.99,4.93,5.88,6.84,7.77,8.69"
records500/18000/18200_hr,"1.36,2.46,3.48,4.49,5.53,6.61,7.74,8.85"
records500/18000/18202_hr,"1.24,2.21,3.18,4.1,5.04,6.06,7.05,7.99,8.93"
records500/18000/18232_hr,"1.43,2.35,3.25,4.14,5.04,5.95,6.8,7.7,8.62"
records500/18000/18234_hr,"1.19,2.0,2.82,3.64,4.45,5.21,5.97,6.75,7.55,8.38,9.16"
records500/18000/18240_hr,"1.26,1.91,2.56,3.2,3.85,4.49,5.14,5.8,6.44,7.09,7.75,8.4,9.06"
records500/18000/18256_hr,"0.72,1.09,1.41,2.05,2.47,2.8,3.16,3.46,3.78,4.46,5.08,5.6,6.29,6.61,6.91,7.64,8.66,8.99,9.31"
records500/18000/18266_hr,"1.48,2.35,3.2,4.04,4.89,5.71,6.54,7.4,8.26,9.1"
records500/18000/18295_hr,"0.91,1.46,1.99,2.54,3.07,3.61,4.13,4.65,5.17,5.71,6.24,6.78,7.31,7.83,8.36,8.88,9.31"
records500/18000/18296_hr,"0.9,1.54,2.18,2.81,3.46,4.11,4.76,5.4,6.06,6.73,7.39,8.05,8.72"
records500/18000/18332_hr,"0.88,1.76,2.64,3.75,4.85,5.82,6.89,7.97,9.01"
records500/18000/18363_hr,"0.77,1.43,2.07,2.72,3.38,4.13,4.82,5.41,6.05,6.72,7.24,8.17,8.85"
records500/18000/18364_hr,"1.07,1.67,2.26,3.44,4.04,4.63,4.93,5.84,6.45,7.05,7.65,8.25,8.85"
records500/18000/18365_hr,"0.87,1.53,2.22,2.94,3.65,4.37,5.1,5.84,6.57,7.3,8.03,8.76"
records500/18000/18367_hr,"1.57,2.53,3.46,4.37,5.3,6.23,7.18,8.12,9.05"
records500/18000/18392_hr,"0.66,1.51,2.37,3.22,4.09,4.93,5.74,6.56,7.39,8.22,9.03"
records500/18000/18416_hr,"1.08,1.78,2.47,3.14,3.82,4.5,5.17,5.84,6.52,7.21,7.9,8.59,9.27"
records500/18000/18421_hr,"1.02,1.73,2.45,3.18,3.9,4.6,5.33,6.07,6.61,7.55,8.29,9.03"
